log_price
3.9318256327243257
4.948759890378168
4.836281906951478
6.111467339502679
4.23410650459726
4.61512051684126
3.713572066704308
3.7376696182833684
5.337538079701318
4.709530201312334
3.9318256327243257
3.9318256327243257
3.9318256327243257
5.393627546352362
4.02535169073515
5.017279836814924
5.303304908059076
4.2626798770413155
4.454347296253507
5.0106352940962555
5.017279836814924
3.9318256327243257
5.303304908059076
4.836281906951478
3.828641396489095
4.330733340286331
4.454347296253507
4.795790545596741
5.638354669333745
4.48863636973214
6.68586094706836
4.110873864173311
4.394449154672439
4.820281565605037
5.5254529391317835
5.993961427306569
4.663439094112067
4.564348191467836
4.912654885736052
5.707110264748875
4.2626798770413155
4.61512051684126
5.1298987149230735
4.836281906951478
5.081404364984463
4.394449154672439
3.9318256327243257
4.61512051684126
4.454347296253507
4.61512051684126
5.081404364984463
4.7535901911063645
4.564348191467836
4.02535169073515
3.9318256327243257
4.912654885736052
5.351858133476067
4.532599493153256
4.61512051684126
4.0943445622221
4.912654885736052
5.25227342804663
3.8501476017100584
3.4339872044851463
5.017279836814924
3.6888794541139363
4.7535901911063645
5.484796933490655
5.220355825078324
4.836281906951478
4.356708826689592
5.480638923341991
3.9512437185814275
4.61512051684126
5.111987788356544
4.700480365792417
4.454347296253507
4.564348191467836
5.5254529391317835
5.198497031265826
5.278114659230517
4.110873864173311
4.394449154672439
4.330733340286331
3.9318256327243257
4.787491742782046
4.330733340286331
4.189654742026425
4.394449154672439
5.170483995038151
6.111467339502679
4.983606621708336
3.7612001156935624
4.2626798770413155
4.110873864173311
4.836281906951478
5.755742213586912
4.110873864173311
4.330733340286331
4.2626798770413155
4.997212273764115
5.170483995038151
3.828641396489095
6.90875477931522
5.225746673713202
4.189654742026425
4.836281906951478
4.0943445622221
3.9318256327243257
5.4638318050256105
5.0369526024136295
4.564348191467836
5.5254529391317835
4.836281906951478
4.709530201312334
3.4339872044851463
4.394449154672439
3.9318256327243257
4.394449154672439
5.480638923341991
3.713572066704308
4.795790545596741
4.605170185988092
4.61512051684126
4.61512051684126
3.8066624897703196
4.532599493153256
4.51085950651685
5.303304908059076
4.61512051684126
3.6635616461296463
4.51085950651685
3.1780538303479458
5.602118820879701
3.828641396489095
4.2626798770413155
4.7535901911063645
5.768320995793772
5.14166355650266
5.170483995038151
3.9512437185814275
4.394449154672439
5.14166355650266
4.564348191467836
4.189654742026425
4.110873864173311
6.042632833682381
4.30406509320417
4.6443908991413725
5.25227342804663
5.278114659230517
4.02535169073515
3.912023005428146
3.7612001156935624
4.61512051684126
4.61512051684126
5.017279836814924
5.0106352940962555
4.356708826689592
3.713572066704308
5.5254529391317835
4.836281906951478
4.189654742026425
4.836281906951478
4.110873864173311
4.442651256490317
5.755742213586912
4.394449154672439
3.9318256327243257
5.707110264748875
4.61512051684126
4.795790545596741
3.9318256327243257
5.298317366548036
4.709530201312334
4.983606621708336
3.6635616461296463
5.420534999272286
3.8066624897703196
3.9318256327243257
3.713572066704308
4.948759890378168
5.017279836814924
4.51085950651685
4.02535169073515
5.993961427306569
4.110873864173311
5.902633333401366
4.454347296253507
7.1316985104669115
3.9318256327243257
6.311734809152915
4.330733340286331
5.5254529391317835
4.61512051684126
5.236441962829949
4.454347296253507
5.043425116919247
4.5217885770490405
3.58351893845611
4.248495242049359
4.787491742782046
5.198497031265826
3.828641396489095
3.58351893845611
3.58351893845611
5.5254529391317835
4.867534450455582
5.313205979041787
5.198497031265826
5.278114659230517
5.303304908059076
5.5254529391317835
4.61512051684126
4.8283137373023015
